city,station,pollutant_id,pollutant_avg,latitude,longitude,last_update
Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",PM2.5,42,8.5637,76.8865,09-07-2026 21:00:00
Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NH3,0,8.5637,76.8865,09-07-2026 21:00:00
Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",OZONE,31,8.5637,76.8865,09-07-2026 21:00:00
Thrissur,"Corporation Ground, Thrissur - Kerala PCB",PM2.5,,10.5324,76.2159,09-07-2026 21:00:00
Thrissur,"Corporation Ground, Thrissur - Kerala PCB",NH3,,10.5324,76.2159,09-07-2026 21:00:00
Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",PM2.5,31,23.210494,77.425409,09-07-2026 21:00:00
Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",PM10,59,23.210494,77.425409,09-07-2026 21:00:00
Panipat,"Sector-18, Panipat - HSPCB",PM10,62,29.432304,76.972765,09-07-2026 21:00:00
Panipat,"Sector-18, Panipat - HSPCB",NO2,7,29.432304,76.972765,09-07-2026 21:00:00
Panipat,"Sector-18, Panipat - HSPCB",CO,39,29.432304,76.972765,09-07-2026 21:00:00
Sonipat,"Murthal, Sonipat - HSPCB",PM2.5,,29.0272,77.0621,09-07-2026 21:00:00
Sonipat,"Murthal, Sonipat - HSPCB",OZONE,70,29.0272,77.0621,09-07-2026 21:00:00
Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",PM2.5,,30.1480566,77.2893471,09-07-2026 21:00:00
Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",PM2.5,56,30.943887,76.801991,09-07-2026 21:00:00
Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",NH3,8,30.943887,76.801991,09-07-2026 21:00:00
Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",CO,52,30.943887,76.801991,09-07-2026 21:00:00
Pampore,"Khrew, Pampore - JKPCC",PM10,37,34.031606,75.009712,09-07-2026 21:00:00
Pampore,"Khrew, Pampore - JKPCC",NO2,,34.031606,75.009712,09-07-2026 21:00:00
Pampore,"Khrew, Pampore - JKPCC",SO2,0,34.031606,75.009712,09-07-2026 21:00:00
Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",PM10,33,17.336318,76.847397,09-07-2026 21:00:00
Karwar,"KHB Colony, Karwar - KSPCB",PM2.5,46,14.816666,74.141003,09-07-2026 21:00:00
Karwar,"KHB Colony, Karwar - KSPCB",SO2,19,14.816666,74.141003,09-07-2026 21:00:00
Koppal,"Diwator Nagar, Koppal - KSPCB",PM2.5,,15.34763,76.181767,09-07-2026 21:00:00
Koppal,"Diwator Nagar, Koppal - KSPCB",PM10,25,15.34763,76.181767,09-07-2026 21:00:00
Koppal,"Diwator Nagar, Koppal - KSPCB",NO2,31,15.34763,76.181767,09-07-2026 21:00:00
Koppal,"Diwator Nagar, Koppal - KSPCB",CO,19,15.34763,76.181767,09-07-2026 21:00:00
Mangalore,"Kadri, Mangalore - KSPCB",NO2,3,12.88925,74.853,09-07-2026 21:00:00
Mangalore,"Kadri, Mangalore - KSPCB",SO2,,12.88925,74.853,09-07-2026 21:00:00
Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",SO2,16,13.003872,77.664217,09-07-2026 21:00:00
Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",OZONE,26,13.003872,77.664217,09-07-2026 21:00:00
Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",PM2.5,,12.990328,77.5431385,09-07-2026 21:00:00
Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",NH3,,12.990328,77.5431385,09-07-2026 21:00:00
Bengaluru,"Jigani, Bengaluru - KSPCB",OZONE,29,12.7816279,77.6299145,09-07-2026 21:00:00
Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",NO2,26,12.951913,77.539784,09-07-2026 21:00:00
Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",CO,34,12.951913,77.539784,09-07-2026 21:00:00
Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM2.5,32,11.55358,76.55521,09-07-2026 21:00:00
Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NH3,2,11.55358,76.55521,09-07-2026 21:00:00
Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM2.5,21,12.21041,76.37376,09-07-2026 21:00:00
Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",OZONE,31,12.733409,77.298051,09-07-2026 21:00:00
Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",SO2,4,13.94,75.555917,09-07-2026 21:00:00
Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NO2,11,16.802639,75.722694,09-07-2026 21:00:00
Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",CO,23,16.802639,75.722694,09-07-2026 21:00:00
Bhopal,"Idgah Hills, Bhopal - MPPCB",NO2,17,23.264759,77.381568,09-07-2026 21:00:00
Gwalior,"Maharaj Bada, Gwalior - MPPCB",NO2,39,26.200388,78.147714,09-07-2026 21:00:00
Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",PM10,91,26.259242,78.216432,09-07-2026 21:00:00
Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",NH3,8,26.259242,78.216432,09-07-2026 21:00:00
Gwalior,"City Center, Gwalior - MPPCB",NO2,17,26.203442,78.193251,09-07-2026 21:00:00
Indore,"Regional Park, Indore - IMC",SO2,35,22.678,75.8559,09-07-2026 21:00:00
Indore,"Maguda Nagar, Indore - IMC",SO2,19,22.7524,75.8872,09-07-2026 21:00:00
Jabalpur,"Marhatal, Jabalpur - MPPCB",NO2,23,23.168606,79.932247,09-07-2026 21:00:00
Jabalpur,"Marhatal, Jabalpur - MPPCB",NH3,1,23.168606,79.932247,09-07-2026 21:00:00
Jabalpur,"Marhatal, Jabalpur - MPPCB",SO2,9,23.168606,79.932247,09-07-2026 21:00:00
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",PM10,52,19.065931,72.862131,09-07-2026 21:00:00
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",SO2,3,19.065931,72.862131,09-07-2026 21:00:00
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",CO,26,19.065931,72.862131,09-07-2026 21:00:00
Mumbai,"Shivaji Nagar, Mumbai - BMC",NO2,14,19.060498,72.923356,09-07-2026 21:00:00
Mumbai,"Malad West, Mumbai - IITM",CO,49,19.19709,72.82204,09-07-2026 21:00:00
Mumbai,"Mazgaon, Mumbai - IITM",CO,26,18.96702,72.84214,09-07-2026 21:00:00
Mumbai,"Chembur, Mumbai - MPCB",NH3,12,19.0364585,72.8954371,09-07-2026 21:00:00
Mumbai,"Chembur, Mumbai - MPCB",OZONE,10,19.0364585,72.8954371,09-07-2026 21:00:00
Mumbai,"Deonar, Mumbai - IITM",PM2.5,27,19.04946,72.923,09-07-2026 21:00:00
Mumbai,"Chakala-Andheri East, Mumbai - IITM",PM2.5,24,19.11074,72.86084,09-07-2026 21:00:00
Mumbai,"Chakala-Andheri East, Mumbai - IITM",PM10,58,19.11074,72.86084,09-07-2026 21:00:00
Mumbai,"Chakala-Andheri East, Mumbai - IITM",NH3,17,19.11074,72.86084,09-07-2026 21:00:00
Mumbai,"Kandivali West, Mumbai - BMC",OZONE,11,19.215859,72.831718,09-07-2026 21:00:00
Nagpur,"Mahal, Nagpur - MPCB",PM2.5,34,21.14472,79.107595,09-07-2026 21:00:00
Nagpur,"Mahal, Nagpur - MPCB",PM10,65,21.14472,79.107595,09-07-2026 21:00:00
Nagpur,"Ambazari, Nagpur - MPCB",PM2.5,28,21.121801,79.04952,09-07-2026 21:00:00
Nagpur,"Ambazari, Nagpur - MPCB",PM10,41,21.121801,79.04952,09-07-2026 21:00:00
Nagpur,"Ambazari, Nagpur - MPCB",SO2,5,21.121801,79.04952,09-07-2026 21:00:00
Akola,"Ramdaspeth, Akola - MPCB",SO2,5,20.719516,77.000253,09-07-2026 21:00:00
Amravati,"Shri Shivaji Science College, Amravati - MPCB",PM10,49,20.939198,77.765701,09-07-2026 21:00:00
Amravati,"Shri Shivaji Science College, Amravati - MPCB",SO2,4,20.939198,77.765701,09-07-2026 21:00:00
Amravati,"Shivneri Colony, Amravati - MPCB",PM10,53,20.9402359,77.7895248,09-07-2026 21:00:00
Amravati,"Shivneri Colony, Amravati - MPCB",SO2,10,20.9402359,77.7895248,09-07-2026 21:00:00
Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",PM2.5,50,19.8389439,75.244448,09-07-2026 21:00:00
Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",PM10,50,19.8389439,75.244448,09-07-2026 21:00:00
Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",OZONE,19,19.8389439,75.244448,09-07-2026 21:00:00
Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",SO2,7,19.87562,75.38731,09-07-2026 21:00:00
Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",CO,26,19.87562,75.38731,09-07-2026 21:00:00
Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",NO2,20,19.863756,75.321188,09-07-2026 21:00:00
Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",CO,30,19.863756,75.321188,09-07-2026 21:00:00
Beed,"Bir, Beed - MPCB",PM2.5,41,18.988474,75.753873,09-07-2026 21:00:00
Beed,"Bir, Beed - MPCB",NO2,12,18.988474,75.753873,09-07-2026 21:00:00
Beed,"Bir, Beed - MPCB",NH3,2,18.988474,75.753873,09-07-2026 21:00:00
Belapur,"CBD Belapur, Belapur - MPCB",NH3,4,19.0243902,73.0406721,09-07-2026 21:00:00
Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",PM10,64,19.063,73.1209,09-07-2026 21:00:00
Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",SO2,2,19.063,73.1209,09-07-2026 21:00:00
Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",NH3,11,19.090337,73.014232,09-07-2026 21:00:00
Parbhani,"Masoom Colony, Parbhani - MPCB",PM10,50,19.265594,76.761463,09-07-2026 21:00:00
Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",NH3,,18.614767,73.799516,09-07-2026 21:00:00
Pimpri-Chinchwad,"Bhosari, Pune - IITM",PM2.5,32,18.640051,73.848956,09-07-2026 21:00:00
Pimpri-Chinchwad,"Bhosari, Pune - IITM",CO,30,18.640051,73.848956,09-07-2026 21:00:00
Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",NO2,7,18.63673,73.82487,09-07-2026 21:00:00
Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",NO2,16,18.664282,73.763966,09-07-2026 21:00:00
Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",SO2,,18.664282,73.763966,09-07-2026 21:00:00
Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",CO,52,18.616318,73.765797,09-07-2026 21:00:00
Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",OZONE,16,18.616318,73.765797,09-07-2026 21:00:00
Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",NH3,,18.59051,73.77946,09-07-2026 21:00:00
Maihar,"Sahilara, Maihar - KJS Cements",NO2,59,24.2613009,80.7231783,09-07-2026 21:00:00
Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",PM10,96,23.10844,77.511428,09-07-2026 21:00:00
Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",PM2.5,39,23.331731,75.045981,09-07-2026 21:00:00
Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",NH3,,23.331731,75.045981,09-07-2026 21:00:00
Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",SO2,23,23.331731,75.045981,09-07-2026 21:00:00
Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",CO,,23.331731,75.045981,09-07-2026 21:00:00
Sagar,"Civil Lines, Sagar - MPPCB",NH3,4,23.838586,78.759431,09-07-2026 21:00:00
Satna,"Bandhavgar Colony, Satna - Birla Cement",PM2.5,50,24.58434363,80.8549414,09-07-2026 21:00:00
Satna,"Bandhavgar Colony, Satna - Birla Cement",CO,17,24.58434363,80.8549414,09-07-2026 21:00:00
Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",PM10,58,23.1633321,75.800225,09-07-2026 21:00:00
Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",OZONE,55,23.1633321,75.800225,09-07-2026 21:00:00
Ahmednagar,"Tarakpur, Ahmednagar - MPCB",OZONE,30,19.10122,74.73339,09-07-2026 21:00:00
Nagpur,"Ram Nagar, Nagpur - MPCB",SO2,4,21.143383,79.048912,09-07-2026 21:00:00
Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",PM2.5,31,21.152875,79.0517531,09-07-2026 21:00:00
Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",SO2,4,21.152875,79.0517531,09-07-2026 21:00:00
Nashik,"Gangapur Road, Nashik - MPCB",PM2.5,45,20.0073285,73.7762427,09-07-2026 21:00:00
Nashik,"Pandav Nagari, Nashik - MPCB",NO2,4,19.9591346,73.7788008,09-07-2026 21:00:00
Nashik,"Pandav Nagari, Nashik - MPCB",CO,14,19.9591346,73.7788008,09-07-2026 21:00:00
Nashik,"Hirawadi, Nashik - MPCB",PM2.5,,20.021503,73.813844,09-07-2026 21:00:00
Navi Mumbai,"Nerul, Navi Mumbai - MPCB",NO2,9,19.008751,73.01662,09-07-2026 21:00:00
Navi Mumbai,"Nerul, Navi Mumbai - MPCB",NH3,1,19.008751,73.01662,09-07-2026 21:00:00
Navi Mumbai,"Nerul, Navi Mumbai - MPCB",SO2,,19.008751,73.01662,09-07-2026 21:00:00
Navi Mumbai,"Nerul, Navi Mumbai - MPCB",CO,,19.008751,73.01662,09-07-2026 21:00:00
Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",PM10,46,19.0575752,73.0151367,09-07-2026 21:00:00
Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",NH3,3,19.0575752,73.0151367,09-07-2026 21:00:00
Navi Mumbai,"Mahape, Navi Mumbai - MPCB",PM10,71,19.1135051,73.008978,09-07-2026 21:00:00
Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM2.5,18,18.530085,73.849598,09-07-2026 21:00:00
Pune,"Revenue Colony-Shivajinagar, Pune - IITM",SO2,15,18.530085,73.849598,09-07-2026 21:00:00
Pune,"Dhankawadi, Pune - IITM",PM2.5,28,18.459883,73.852193,09-07-2026 21:00:00
Pune,"Dhankawadi, Pune - IITM",SO2,,18.459883,73.852193,09-07-2026 21:00:00
Pune,"Hadapsar, Pune - IITM",NO2,,18.501793,73.927532,09-07-2026 21:00:00
Pune,"Mhada Colony, Pune - IITM",PM10,60,18.57304,73.927715,09-07-2026 21:00:00
Pune,"Katraj Dairy, Pune - MPCB",NH3,,18.45445,73.854155,09-07-2026 21:00:00
Pune,"Panchawati_Pashan, Pune - IITM",PM10,59,18.536457,73.805454,09-07-2026 21:00:00
Pune,"Savitribai Phule Pune University, Pune - MPCB",PM2.5,19,18.547056,73.826908,09-07-2026 21:00:00
Pune,"Savitribai Phule Pune University, Pune - MPCB",NH3,1,18.547056,73.826908,09-07-2026 21:00:00
Pune,"Savitribai Phule Pune University, Pune - MPCB",CO,30,18.547056,73.826908,09-07-2026 21:00:00
Latur,"Sawe Wadi, Latur - MPCB",PM2.5,24,18.39963,76.57452,09-07-2026 21:00:00
Latur,"Sawe Wadi, Latur - MPCB",NO2,13,18.39963,76.57452,09-07-2026 21:00:00
Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",NH3,5,18.1023399,73.4783687,09-07-2026 21:00:00
Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",CO,23,18.1023399,73.4783687,09-07-2026 21:00:00
Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",OZONE,31,18.1023399,73.4783687,09-07-2026 21:00:00
Mumbai,"Sewri, Mumbai - BMC",NO2,,19.000084,72.85673,09-07-2026 21:00:00
Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",SO2,7,19.10078,72.87462,09-07-2026 21:00:00
Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",PM10,91,18.897756,72.81332,09-07-2026 21:00:00
Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",NO2,97,18.897756,72.81332,09-07-2026 21:00:00
Mumbai,"Ghatkopar, Mumbai - BMC",PM2.5,23,19.083694,72.920967,09-07-2026 21:00:00
Mumbai,"Kurla, Mumbai - MPCB",SO2,,19.0863,72.8888,09-07-2026 21:00:00
Mumbai,"Kurla, Mumbai - MPCB",OZONE,28,19.0863,72.8888,09-07-2026 21:00:00
Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",PM10,96,19.000083,72.813993,09-07-2026 21:00:00
Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",PM2.5,27,19.1653323,72.922099,09-07-2026 21:00:00
Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",NH3,,19.1653323,72.922099,09-07-2026 21:00:00
Mumbai,"Worli, Mumbai - MPCB",PM10,89,18.9936162,72.8128113,09-07-2026 21:00:00
Mumbai,"Worli, Mumbai - MPCB",SO2,3,18.9936162,72.8128113,09-07-2026 21:00:00
Mumbai,"Worli, Mumbai - MPCB",CO,28,18.9936162,72.8128113,09-07-2026 21:00:00
Mumbai,"Worli, Mumbai - MPCB",OZONE,5,18.9936162,72.8128113,09-07-2026 21:00:00
Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",PM2.5,33,19.065931,72.862131,09-07-2026 21:00:00
Boisar,"Khaira, Boisar - MPCB",PM2.5,47,19.786089,72.757971,09-07-2026 21:00:00
Chandrapur,"MIDC Khutala, Chandrapur - MPCB",CO,39,19.9775302,79.2337086,09-07-2026 21:00:00
Chandrapur,"MIDC Khutala, Chandrapur - MPCB",OZONE,23,19.9775302,79.2337086,09-07-2026 21:00:00
Dhule,"Deopur, Dhule - MPCB",SO2,2,20.918946,74.776388,09-07-2026 21:00:00
Jalgaon,"Prabhat Colony, Jalgaon - MPCB",NO2,14,21.001264,75.565602,09-07-2026 21:00:00
Jalgaon,"Prabhat Colony, Jalgaon - MPCB",CO,42,21.001264,75.565602,09-07-2026 21:00:00
Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",PM2.5,24,16.7143745,74.2426398,09-07-2026 21:00:00
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",SO2,8,20.34652,85.8163,09-07-2026 21:00:00
Bileipada,"Tata Township, Bileipada - OSPCB",PM2.5,48,22.06156703,85.47409613,09-07-2026 21:00:00
Bileipada,"Tata Township, Bileipada - OSPCB",PM10,94,22.06156703,85.47409613,09-07-2026 21:00:00
Bileipada,"Tata Township, Bileipada - OSPCB",CO,23,22.06156703,85.47409613,09-07-2026 21:00:00
Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",NH3,1,20.94185,86.1151,09-07-2026 21:00:00
Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",OZONE,37,20.94185,86.1151,09-07-2026 21:00:00
Cuttack,"CDA Area, Cuttack - OSPCB",PM10,90,20.48891,85.84768,09-07-2026 21:00:00
Cuttack,"CDA Area, Cuttack - OSPCB",OZONE,48,20.48891,85.84768,09-07-2026 21:00:00
Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",PM2.5,27,21.6439,85.599355,09-07-2026 21:00:00
Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",PM10,49,21.6439,85.599355,09-07-2026 21:00:00
Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",NO2,13,21.6439,85.599355,09-07-2026 21:00:00
Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",PM2.5,15,22.265816,86.174829,09-07-2026 21:00:00
Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",PM10,51,22.265816,86.174829,09-07-2026 21:00:00
Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",NO2,6,22.265816,86.174829,09-07-2026 21:00:00
Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",OZONE,8,22.265816,86.174829,09-07-2026 21:00:00
Rourkela,"Raghunathpali, Rourkela - OSPCB",PM10,73,22.220833,84.809444,09-07-2026 21:00:00
Rourkela,"Raghunathpali, Rourkela - OSPCB",NO2,15,22.220833,84.809444,09-07-2026 21:00:00
Rourkela,"Fertilizer Township, Rourkela - OSPCB",CO,16,22.18972222,84.86277778,09-07-2026 21:00:00
Suakati,"OMC Colony, Suakati - OSPCB",NO2,18,21.606865,85.510538,09-07-2026 21:00:00
Suakati,"OMC Colony, Suakati - OSPCB",SO2,4,21.606865,85.510538,09-07-2026 21:00:00
Talcher,"Talcher Coalfields,Talcher - OSPCB",PM2.5,,20.9360711,85.1707021,09-07-2026 21:00:00
Talcher,"Talcher Coalfields,Talcher - OSPCB",PM10,58,20.9360711,85.1707021,09-07-2026 21:00:00
Talcher,"Talcher Coalfields,Talcher - OSPCB",CO,34,20.9360711,85.1707021,09-07-2026 21:00:00
Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",NO2,,21.869985,85.167016,09-07-2026 21:00:00
Puducherry,"Jawahar Nagar, Puducherry - PPCC",NO2,12,11.9309,79.8027,09-07-2026 21:00:00
Puducherry,"Jawahar Nagar, Puducherry - PPCC",SO2,8,11.9309,79.8027,09-07-2026 21:00:00
Amritsar,"Golden Temple, Amritsar - PPCB",PM10,109,31.62,74.876512,09-07-2026 21:00:00
Bathinda,"Hardev Nagar, Bathinda - PPCB",NH3,,30.233011,74.907758,09-07-2026 21:00:00
Khanna,"Kalal Majra, Khanna - PPCB",PM10,67,30.736056,76.209694,09-07-2026 21:00:00
Patiala,"Model Town, Patiala - PPCB",PM10,44,30.349388,76.366642,09-07-2026 21:00:00
Patiala,"Model Town, Patiala - PPCB",SO2,10,30.349388,76.366642,09-07-2026 21:00:00
Patiala,"Model Town, Patiala - PPCB",CO,10,30.349388,76.366642,09-07-2026 21:00:00
Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",NH3,,31.0325454,76.5623046,09-07-2026 21:00:00
Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",OZONE,24,25.5586,91.8985,09-07-2026 21:00:00
Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NH3,0,23.7176342,92.7192841,09-07-2026 21:00:00
Kohima,"PWD Junction, Kohima - NPCB",CO,5,25.6635413,94.0989878,09-07-2026 21:00:00
Angul,"Hakimapada, Angul - OSPCB",PM10,89,20.832874,85.104082,09-07-2026 21:00:00
Balasore,"Kalidaspur, Balasore - OSPCB",NH3,5,21.51161,86.89088,09-07-2026 21:00:00
Balasore,"Kalidaspur, Balasore - OSPCB",CO,44,21.51161,86.89088,09-07-2026 21:00:00
Barbil,"Forest Office, Barbil - OSPCB",CO,9,22.1166054,85.3945546,09-07-2026 21:00:00
Barbil,"Forest Office, Barbil - OSPCB",OZONE,21,22.1166054,85.3945546,09-07-2026 21:00:00
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",NO2,9,20.24079,85.836784,09-07-2026 21:00:00
Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",CO,43,20.24079,85.836784,09-07-2026 21:00:00
Bhubaneswar,"Patia, Bhubaneswar - OSPCB",PM2.5,38,20.34652,85.8163,09-07-2026 21:00:00
Jaipur,"Shastri Nagar, Jaipur - RSPCB",NO2,36,26.9502929,75.730943,09-07-2026 21:00:00
Jaipur,"Shastri Nagar, Jaipur - RSPCB",CO,46,26.9502929,75.730943,09-07-2026 21:00:00
Jaipur,"Shastri Nagar, Jaipur - RSPCB",OZONE,46,26.9502929,75.730943,09-07-2026 21:00:00
Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",PM2.5,66,26.912329,70.909168,09-07-2026 21:00:00
Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",NO2,9,26.912329,70.909168,09-07-2026 21:00:00
Jalore,"Mudtra Sili, Jalore - RSPCB",CO,21,25.344694,72.626208,09-07-2026 21:00:00
Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",NO2,28,24.588397,76.172782,09-07-2026 21:00:00
Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",NH3,,24.588397,76.172782,09-07-2026 21:00:00
Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",SO2,3,28.108988,75.386577,09-07-2026 21:00:00
Jodhpur,"Collectorate, Jodhpur - RSPCB",PM2.5,58,26.268249,73.0193853,09-07-2026 21:00:00
Jodhpur,"Collectorate, Jodhpur - RSPCB",SO2,8,26.268249,73.0193853,09-07-2026 21:00:00
Jodhpur,"Digari Kalan, Jodhpur - RSPCB",PM2.5,37,26.29581,73.082283,09-07-2026 21:00:00
Bundi,"New Colony, Bundi - RSPCB",NO2,38,25.435774,75.644272,09-07-2026 21:00:00
Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",PM2.5,70,24.892047,74.623527,09-07-2026 21:00:00
Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",SO2,4,24.892047,74.623527,09-07-2026 21:00:00
Churu,"Subash Chowk, Churu - RSPCB",SO2,4,28.296139,74.961696,09-07-2026 21:00:00
Churu,"Subash Chowk, Churu - RSPCB",CO,19,28.296139,74.961696,09-07-2026 21:00:00
Dholpur,"Raja Ganj, Dholpur - RSPCB",CO,39,26.699557,77.898881,09-07-2026 21:00:00
Dungarpur,"Bhoiwada, Dungarpur - RSPCB",PM10,55,23.837789,73.714926,09-07-2026 21:00:00
Dungarpur,"Bhoiwada, Dungarpur - RSPCB",NO2,2,23.837789,73.714926,09-07-2026 21:00:00
Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",NO2,24,26.960669,75.771817,09-07-2026 21:00:00
Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",NH3,8,26.960669,75.771817,09-07-2026 21:00:00
Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",CO,50,26.960669,75.771817,09-07-2026 21:00:00
Thane,"Kasarvadavali, Thane - MPCB",PM10,67,19.26777,72.97182,09-07-2026 21:00:00
Thane,"Upvan Fort, Thane - MPCB",PM10,43,19.222279,72.957979,09-07-2026 21:00:00
Thane,"Upvan Fort, Thane - MPCB",NO2,14,19.222279,72.957979,09-07-2026 21:00:00
Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",CO,20,19.235581,73.159121,09-07-2026 21:00:00
Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",SO2,2,19.2307571,73.155192,09-07-2026 21:00:00
Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",CO,15,19.2307571,73.155192,09-07-2026 21:00:00
Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",OZONE,14,19.2307571,73.155192,09-07-2026 21:00:00
Virar,"Bolinj, Virar - MPCB",NH3,,19.445821,72.7988231,09-07-2026 21:00:00
Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",NO2,,26.079047,91.875185,09-07-2026 21:00:00
Jodhpur,"Digari Kalan, Jodhpur - RSPCB",CO,13,26.29581,73.082283,09-07-2026 21:00:00
Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",SO2,4,26.253384,72.976571,09-07-2026 21:00:00
Kota,"Shrinath Puram, Kota - RSPCB",PM10,67,25.14389,75.821256,09-07-2026 21:00:00
Kota,"Shrinath Puram, Kota - RSPCB",NH3,7,25.14389,75.821256,09-07-2026 21:00:00
